service_id,route_id,trip_id,direction_id,trip_headsign,block_id,shape_id
WK,RED,WK_162288,1,Miyapur,WK_12601,RED2
WK,RED,WK_162289,0,L. B. Nagar,WK_11401,RED1
WK,RED,WK_162290,1,Miyapur,WK_11401,RED2
WK,RED,WK_162291,0,L. B. Nagar,WK_12701,RED1
WK,RED,WK_162292,1,Miyapur,WK_12701,RED2
WK,RED,WK_162293,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_162294,1,Miyapur,WK_11501,RED2
WK,RED,WK_162295,0,L. B. Nagar,WK_12801,RED1
WK,RED,WK_162296,1,Miyapur,WK_12801,RED2
WK,RED,WK_162297,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_162298,1,Miyapur,WK_10501,RED2
WK,RED,WK_162299,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_162300,1,Miyapur,WK_11701,RED2
WK,RED,WK_162301,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_162302,1,Miyapur,WK_10601,RED2
WK,RED,WK_162303,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_162304,1,Miyapur,WK_11801,RED2
WK,RED,WK_162305,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_162306,1,Miyapur,WK_10701,RED2
WK,RED,WK_162307,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_162308,1,Miyapur,WK_11901,RED2
WK,RED,WK_162309,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_162310,1,Miyapur,WK_12001,RED2
WK,RED,WK_162311,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_162312,1,Miyapur,WK_10801,RED2
WK,RED,WK_162313,0,L. B. Nagar,WK_12101,RED1
WK,RED,WK_162314,1,Miyapur,WK_12101,RED2
WK,RED,WK_164109,0,L. B. Nagar,WK_12901,RED1
WK,RED,WK_164110,1,Miyapur,WK_12901,RED2
WK,RED,WK_164111,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_164112,1,Miyapur,WK_10901,RED2
WK,RED,WK_164113,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_164114,1,Miyapur,WK_12201,RED2
WK,RED,WK_164115,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_164116,1,Miyapur,WK_11001,RED2
WK,RED,WK_164117,0,L. B. Nagar,WK_12401,RED1
WK,RED,WK_164118,1,Miyapur,WK_12401,RED2
WK,RED,WK_164119,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_164120,1,Miyapur,WK_11101,RED2
WK,RED,WK_164121,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_164122,1,Miyapur,WK_10101,RED2
WK,RED,WK_164123,0,L. B. Nagar,WK_12501,RED1
WK,RED,WK_164124,1,Miyapur,WK_12501,RED2
WK,RED,WK_164125,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_164126,1,Miyapur,WK_10201,RED2
WK,RED,WK_164127,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_164128,1,Miyapur,WK_11301,RED2
WK,RED,WK_164129,0,L. B. Nagar,WK_12601,RED1
WK,RED,WK_164130,1,Miyapur,WK_12601,RED2
WK,RED,WK_164131,0,L. B. Nagar,WK_11401,RED1
WK,RED,WK_164132,1,Miyapur,WK_11401,RED2
WK,RED,WK_164133,0,L. B. Nagar,WK_12701,RED1
WK,RED,WK_164134,1,Miyapur,WK_12701,RED2
WK,RED,WK_164135,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_164136,1,Miyapur,WK_11501,RED2
WK,RED,WK_164137,0,L. B. Nagar,WK_12801,RED1
WK,RED,WK_164138,1,Miyapur,WK_12801,RED2
WK,RED,WK_164139,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_164140,1,Miyapur,WK_10501,RED2
WK,RED,WK_164141,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_164142,1,Miyapur,WK_11701,RED2
WK,RED,WK_164143,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_164144,1,Miyapur,WK_10601,RED2
WK,RED,WK_164145,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_164146,1,Miyapur,WK_11801,RED2
WK,RED,WK_164147,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_164148,1,Miyapur,WK_10701,RED2
WK,RED,WK_164149,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_164150,1,Miyapur,WK_11901,RED2
WK,RED,WK_164151,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_164152,1,Miyapur,WK_12001,RED2
WK,RED,WK_164153,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_164154,1,Miyapur,WK_10801,RED2
WK,RED,WK_164155,0,L. B. Nagar,WK_12101,RED1
WK,RED,WK_164156,1,Miyapur,WK_12101,RED2
WK,RED,WK_164157,0,L. B. Nagar,WK_12901,RED1
WK,RED,WK_164158,1,Miyapur,WK_12901,RED2
WK,RED,WK_164159,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_164160,1,Miyapur,WK_10901,RED2
WK,RED,WK_164161,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_164162,1,Miyapur,WK_12201,RED2
WK,RED,WK_164163,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_164164,1,Miyapur,WK_11001,RED2
WK,RED,WK_164165,0,L. B. Nagar,WK_12401,RED1
WK,RED,WK_164166,1,Miyapur,WK_12401,RED2
WK,RED,WK_164167,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_164168,1,Miyapur,WK_11101,RED2
WK,RED,WK_164169,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_164170,1,Miyapur,WK_10101,RED2
WK,RED,WK_164171,0,L. B. Nagar,WK_12501,RED1
WK,RED,WK_164172,1,Miyapur,WK_12501,RED2
WK,RED,WK_164173,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_164174,1,Miyapur,WK_10201,RED2
WK,RED,WK_164175,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_164176,1,Miyapur,WK_11301,RED2
WK,RED,WK_164177,0,L. B. Nagar,WK_12601,RED1
WK,RED,WK_164178,1,Miyapur,WK_12601,RED2
WK,RED,WK_164179,0,L. B. Nagar,WK_11401,RED1
WK,RED,WK_164180,1,Miyapur,WK_11401,RED2
WK,RED,WK_164181,0,L. B. Nagar,WK_12701,RED1
WK,RED,WK_164182,1,Miyapur,WK_12701,RED2
WK,RED,WK_164183,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_164184,1,Miyapur,WK_11501,RED2
WK,RED,WK_164185,0,L. B. Nagar,WK_12801,RED1
WK,RED,WK_164186,1,Miyapur,WK_12801,RED2
WK,RED,WK_164187,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_164188,1,Miyapur,WK_10501,RED2
WK,RED,WK_164189,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_164190,1,Miyapur,WK_11701,RED2
WK,RED,WK_164191,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_164192,1,Miyapur,WK_10601,RED2
WK,RED,WK_164193,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_164194,1,Miyapur,WK_11801,RED2
WK,RED,WK_164195,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_164196,1,Miyapur,WK_10701,RED2
WK,RED,WK_164197,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_164198,1,Miyapur,WK_11901,RED2
WK,RED,WK_164199,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_164200,1,Miyapur,WK_12001,RED2
WK,RED,WK_164201,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_164202,1,Miyapur,WK_10801,RED2
WK,RED,WK_164203,0,L. B. Nagar,WK_12101,RED1
WK,RED,WK_164204,1,Miyapur,WK_12101,RED2
WK,RED,WK_164205,0,L. B. Nagar,WK_12901,RED1
WK,RED,WK_164206,1,Miyapur,WK_12901,RED2
WK,RED,WK_164207,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_164208,1,Miyapur,WK_10901,RED2
WK,RED,WK_164209,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_164210,1,Miyapur,WK_12201,RED2
WK,RED,WK_164211,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_164212,1,Miyapur,WK_11001,RED2
WK,RED,WK_164213,0,L. B. Nagar,WK_12401,RED1
WK,RED,WK_164214,1,Miyapur,WK_12401,RED2
WK,RED,WK_164215,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_164216,1,Miyapur,WK_11101,RED2
WK,RED,WK_164217,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_164218,1,Miyapur,WK_10101,RED2
WK,RED,WK_164219,0,L. B. Nagar,WK_12501,RED1
WK,RED,WK_164220,1,Miyapur,WK_12501,RED2
WK,RED,WK_164221,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_164222,1,Miyapur,WK_10201,RED2
WK,RED,WK_164223,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_164224,1,Miyapur,WK_11301,RED2
WK,RED,WK_164225,0,L. B. Nagar,WK_12601,RED1
WK,RED,WK_164226,1,Miyapur,WK_12601,RED2
WK,RED,WK_164227,0,L. B. Nagar,WK_11401,RED1
WK,RED,WK_164228,1,Miyapur,WK_11401,RED2
WK,RED,WK_164229,0,L. B. Nagar,WK_12701,RED1
WK,RED,WK_164230,1,Miyapur,WK_12701,RED2
WK,RED,WK_164237,1,Miyapur,WK_11201,RED2
WK,RED,WK_164262,0,L. B. Nagar,WK_9901,RED1
WK,RED,WK_164263,1,Miyapur,WK_9901,RED2
WK,RED,WK_164264,0,L. B. Nagar,WK_9901,RED1
WK,RED,WK_164265,1,Miyapur,WK_9901,RED2
WK,BLUE,WK_164327,0,HITEC City,WK_401101,BLUE1
WK,BLUE,WK_164332,0,HITEC City,WK_401101,BLUE1
WK,BLUE,WK_164335,1,Mettuguda,WK_401101,BLUE2
WK,BLUE,WK_164338,1,Nagole,WK_401101,BLUE2
WK,BLUE,WK_164350,1,Mettuguda,WK_401201,BLUE2
WK,BLUE,WK_164357,0,HITEC City,WK_401201,BLUE1
WK,BLUE,WK_164386,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_164815,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_164816,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_164817,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_164818,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_164819,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_164820,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_164821,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_164822,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_164823,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_164824,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_164825,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_164826,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_164827,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_165223,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165224,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165225,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165226,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165227,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165228,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165229,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165230,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165231,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165232,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165233,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165234,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165235,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165236,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165237,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165245,0,Raidurg,WK_32601,BLUE1
WK,BLUE,WK_166224,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_166227,0,Raidurg,WK_30401,BLUE1
WK,BLUE,WK_166228,1,Nagole,WK_30401,BLUE2
WK,BLUE,WK_166229,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_166230,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_166231,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_166232,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_166233,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_166234,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_166235,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_166236,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_166237,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_166238,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_166239,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_166240,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_166241,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_166242,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_166244,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_166246,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_166291,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_166292,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_166293,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_166294,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_166295,0,Raidurg,WK_31201,BLUE1
WK,BLUE,WK_166296,1,Nagole,WK_31201,BLUE2
WK,BLUE,WK_166297,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_166298,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_166363,0,Raidurg,WK_30401,BLUE1
WK,BLUE,WK_166365,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_166366,1,Nagole,WK_31301,BLUE2
WK,BLUE,WK_166367,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_166368,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_166369,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_166370,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_166371,0,Raidurg,WK_31401,BLUE1
WK,BLUE,WK_166373,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_166374,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_166375,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_166379,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_167090,1,Nagole,WK_30401,BLUE2
WK,BLUE,WK_167101,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_167102,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_167103,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_167104,1,Nagole,WK_31501,BLUE2
WK,BLUE,WK_167105,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_167106,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_167107,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_167108,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_167109,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_167110,1,Nagole,WK_31601,BLUE2
WK,BLUE,WK_167111,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_167112,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_167113,0,Raidurg,WK_31701,BLUE1
WK,BLUE,WK_167114,1,Nagole,WK_31701,BLUE2
WK,BLUE,WK_167116,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_167117,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_167118,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_167119,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_167120,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_167121,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_167122,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_167123,0,Raidurg,WK_31201,BLUE1
WK,BLUE,WK_167124,1,Nagole,WK_31201,BLUE2
WK,BLUE,WK_167125,0,Raidurg,WK_31901,BLUE1
WK,BLUE,WK_167127,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_167129,0,Raidurg,WK_32001,BLUE1
WK,BLUE,WK_167131,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_167133,0,Raidurg,WK_32101,BLUE1
WK,BLUE,WK_167135,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_167137,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_167139,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_167141,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_167143,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_167145,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_167147,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_167149,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_167151,0,Raidurg,WK_31701,BLUE1
WK,BLUE,WK_167153,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_167155,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_167157,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_167159,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_167199,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_167201,1,Nagole,WK_31501,BLUE2
WK,BLUE,WK_167248,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_167249,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_167250,0,Raidurg,WK_31701,BLUE1
WK,BLUE,WK_167251,1,Nagole,WK_31701,BLUE2
WK,BLUE,WK_167252,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_167253,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_167254,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_167255,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_167257,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_167258,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_167264,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_167267,1,Nagole,WK_31601,BLUE2
WK,BLUE,WK_167291,0,Raidurg,WK_31201,BLUE1
WK,BLUE,WK_167292,1,Nagole,WK_31201,BLUE2
WK,BLUE,WK_167294,0,Raidurg,WK_31901,BLUE1
WK,BLUE,WK_167295,1,Nagole,WK_31901,BLUE2
WK,BLUE,WK_167296,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_167297,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_167299,1,Nagole,WK_32001,BLUE2
WK,BLUE,WK_167301,0,Raidurg,WK_30401,BLUE1
WK,BLUE,WK_167302,1,Nagole,WK_30401,BLUE2
WK,BLUE,WK_167303,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_167304,1,Nagole,WK_31301,BLUE2
WK,BLUE,WK_167306,0,Raidurg,WK_32101,BLUE1
WK,BLUE,WK_167307,1,Nagole,WK_32101,BLUE2
WK,BLUE,WK_167308,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_167309,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_167321,1,Nagole,WK_31401,BLUE2
WK,BLUE,WK_167328,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_167335,0,Raidurg,WK_31401,BLUE1
WK,BLUE,WK_167336,1,Nagole,WK_31401,BLUE2
WK,BLUE,WK_167338,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_167340,0,Raidurg,WK_32001,BLUE1
WK,BLUE,WK_167344,1,Nagole,WK_32001,BLUE2
WK,BLUE,WK_167346,1,Nagole,WK_32101,BLUE2
WK,BLUE,WK_167350,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_167354,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_167356,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_167361,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_167364,1,Nagole,WK_31701,BLUE2
WK,BLUE,WK_167366,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_167368,0,HITEC City,WK_31201,BLUE1
WK,BLUE,WK_167384,0,Raidurg,WK_8301,BLUE1
WK,BLUE,WK_167421,0,Raidurg,WK_8601,BLUE1
WK,BLUE,WK_167587,0,Raidurg,WK_400101,BLUE1
WK,BLUE,WK_167618,1,Nagole,WK_8601,BLUE2
WK,BLUE,WK_167704,1,Madhura Nagar,WK_8301,BLUE2
WK,BLUE,WK_167821,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_167881,1,Mettuguda,WK_8201,BLUE2
WK,BLUE,WK_167888,0,Raidurg,WK_8201,BLUE1
WK,BLUE,WK_167891,0,Raidurg,WK_8301,BLUE1
WK,BLUE,WK_167904,0,Raidurg,WK_8401,BLUE1
WK,BLUE,WK_167905,1,Nagole,WK_8401,BLUE2
WK,BLUE,WK_167908,0,Raidurg,WK_8401,BLUE1
WK,BLUE,WK_167967,0,Raidurg,WK_8601,BLUE1
WK,BLUE,WK_168006,0,Raidurg,WK_400201,BLUE1
WK,BLUE,WK_168007,1,Ameerpet,WK_400201,BLUE2
WK,BLUE,WK_168014,0,Raidurg,WK_400101,BLUE1
WK,BLUE,WK_168015,1,Ameerpet,WK_400101,BLUE2
WK,BLUE,WK_168022,1,Ameerpet,WK_400101,BLUE2
WK,BLUE,WK_168023,0,Raidurg,WK_400101,BLUE1
WK,BLUE,WK_168030,0,Raidurg,WK_8101,BLUE1
WK,BLUE,WK_168043,1,Ameerpet,WK_400201,BLUE2
WK,BLUE,WK_168044,0,Raidurg,WK_400201,BLUE1
WK,BLUE,WK_168051,1,Ameerpet,WK_400201,BLUE2
WK,BLUE,WK_168052,0,Raidurg,WK_400201,BLUE1
WK,BLUE,WK_168057,1,Mettuguda,WK_8101,BLUE2
WK,BLUE,WK_168068,1,Madhura Nagar,WK_400101,BLUE2
WK,BLUE,WK_168072,0,Raidurg,WK_8101,BLUE1
WK,BLUE,WK_168079,1,Madhura Nagar,WK_8101,BLUE2
WK,BLUE,WK_168081,1,Mettuguda,WK_8101,BLUE2
WK,BLUE,WK_168089,0,Raidurg,WK_8101,BLUE1
WK,BLUE,WK_168101,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_168104,0,Raidurg,WK_400101,BLUE1
WK,BLUE,WK_168105,1,Ameerpet,WK_400101,BLUE2
WK,BLUE,WK_168108,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_168109,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_168111,1,Mettuguda,WK_8301,BLUE2
WK,BLUE,WK_168117,1,Mettuguda,WK_8401,BLUE2
WK,BLUE,WK_168121,1,Mettuguda,WK_8501,BLUE2
WK,BLUE,WK_168123,1,Mettuguda,WK_8601,BLUE2
WK,BLUE,WK_168125,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_168129,0,Raidurg,WK_8201,BLUE1
WK,BLUE,WK_168132,1,Nagole,WK_8201,BLUE2
WK,BLUE,WK_168149,1,Madhura Nagar,WK_8501,BLUE2
WK,BLUE,WK_168151,0,Raidurg,WK_8501,BLUE1
WK,BLUE,WK_168153,1,Madhura Nagar,WK_400201,BLUE2
WK,BLUE,WK_168172,0,Raidurg,WK_8801,BLUE1
WK,BLUE,WK_168173,1,Nagole,WK_8801,BLUE2
WK,BLUE,WK_168177,0,Raidurg,WK_8701,BLUE1
WK,BLUE,WK_168181,1,Nagole,WK_8701,BLUE2
WK,BLUE,WK_168186,0,Raidurg,WK_8501,BLUE1
WK,BLUE,WK_168189,0,Raidurg,WK_32401,BLUE1
WK,BLUE,WK_168207,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_168209,0,Raidurg,WK_32301,BLUE1
WK,RED,WK_168217,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_168251,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_168253,0,L. B. Nagar,WK_10701,RED1
WK,GREEN,WK_168276,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_168277,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
